epoch,iso,http_code,latency_ms
1782551984,2026-06-27T09:19:44Z,200,1.8
1782551985,2026-06-27T09:19:45Z,200,5.0
1782551986,2026-06-27T09:19:46Z,200,1.4
1782551987,2026-06-27T09:19:47Z,200,1.6
1782551988,2026-06-27T09:19:48Z,200,3.9
1782551989,2026-06-27T09:19:49Z,200,3.0
1782551990,2026-06-27T09:19:50Z,200,3.3
1782551991,2026-06-27T09:19:51Z,200,1.5
1782551992,2026-06-27T09:19:52Z,200,2.3
1782551993,2026-06-27T09:19:53Z,200,2.9
1782551994,2026-06-27T09:19:54Z,200,1.8
1782551995,2026-06-27T09:19:55Z,200,1.9
1782551996,2026-06-27T09:19:56Z,200,4.9
1782551997,2026-06-27T09:19:57Z,200,2.1
1782551998,2026-06-27T09:19:58Z,200,4.1
1782551999,2026-06-27T09:19:59Z,200,3.9
1782552000,2026-06-27T09:20:00Z,200,1.6
1782552001,2026-06-27T09:20:01Z,200,6.6
1782552002,2026-06-27T09:20:02Z,200,4.5
1782552003,2026-06-27T09:20:03Z,200,2.3
1782552005,2026-06-27T09:20:05Z,200,3.4
1782552006,2026-06-27T09:20:06Z,200,3.5
1782552007,2026-06-27T09:20:07Z,200,3.4
1782552008,2026-06-27T09:20:08Z,200,1.5
1782552009,2026-06-27T09:20:09Z,200,1.9
1782552010,2026-06-27T09:20:10Z,200,2.3
1782552011,2026-06-27T09:20:11Z,200,6.4
1782552012,2026-06-27T09:20:12Z,200,1.9
1782552013,2026-06-27T09:20:13Z,200,4.0
1782552014,2026-06-27T09:20:14Z,200,3.1
